"lead_ppb","StreetAddress","City","State","ZIP","Latitude","Longitude","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips"
0,"3706 SHERRY DR","FLINT","MI",48506,43.048225920715,-83.6389668922085,"TwoThousandTen",29000,2162,NA,29000,0,22420,3002,3,24,49,26
0,"1009 KENSINGTON AVE","FLINT","MI",48503,43.017129493342,-83.6662314509476,"TwoThousandTen",29000,2162,NA,29000,0,22420,3014,3,30,49,26
0,"214 W BELVIDERE AVE","FLINT","MI",48503,42.9951949295954,-83.6783504393793,"TwoThousandTen",29000,2162,NA,29000,0,22420,2021,2,38,49,26
0,"4071 MITCHELL DR","FLINT","MI",48506,43.0590385396637,-83.6342873944012,"TwoThousandTen",NA,870,NA,31800,0,22420,2001,2,120.06,49,26
0,"1822 UTAH AVE","FLINT","MI",48506,43.0468579473178,-83.6663720800693,"TwoThousandTen",29000,2162,NA,29000,0,22420,1006,1,22,49,26
0,"2927 MEISNER AVE","FLINT","MI",48506,43.0493997713464,-83.6535437550572,"TwoThousandTen",29000,2162,NA,29000,0,22420,1011,1,24,49,26
0,"426 W FLINT PARK BLVD","FLINT","MI",48505,43.0559955467233,-83.7088652473437,"TwoThousandTen",29000,2162,NA,29000,0,22420,2006,2,6,49,26
0,"2609 KENTUCKY AVE","FLINT","MI",48506,43.0282089026112,-83.6572754636174,"TwoThousandTen",29000,2162,NA,29000,0,22420,5018,5,26,49,26
0,"2802 WINDCLIFF TRL","FLINT","MI",48506,43.051354,-83.637617,"TwoThousandTen",NA,870,NA,31800,0,22420,3000,3,120.06,49,26
0,"6821 FLEETWOOD DR","FLINT","MI",48504,43.0727214757596,-83.7265954318168,"TwoThousandTen",29000,2162,NA,29000,0,22420,1000,1,1,49,26
0,"2310 CRESTBROOK LN","FLINT","MI",48507,42.9839359562507,-83.7069271009744,"TwoThousandTen",29000,2162,NA,29000,0,22420,5006,5,135,49,26
0,"5928 WINDCLIFF TRL","FLINT","MI",48506,43.0675608479221,-83.6528597027127,"TwoThousandTen",29000,2162,NA,29000,0,22420,1003,1,19,49,26
0,"3809 TWILIGHT DR","FLINT","MI",48506,43.0486942752011,-83.6484878438554,"TwoThousandTen",29000,2162,NA,29000,0,22420,2004,2,24,49,26
0,"800 E COURT ST APT 324","FLINT","MI",48503,43.0164104938134,-83.6791073156939,"TwoThousandTen",29000,2162,NA,29000,0,22420,2005,2,29,49,26
0,"2952 CARR ST","FLINT","MI",48506,43.0526637059883,-83.6528307644196,"TwoThousandTen",29000,2162,NA,29000,0,22420,3033,3,19,49,26
0,"4229 PENGELLY RD","FLINT","MI",48507,42.9848079211726,-83.6698149785826,"TwoThousandTen",29000,2162,NA,29000,0,22420,1000,1,35,49,26
0,"1617 ILLINOIS AVE","FLINT","MI",48506,43.0316764900404,-83.6697781056783,"TwoThousandTen",29000,2162,NA,29000,0,22420,2016,2,26,49,26
0,"1001 N FRANKLIN AVE","FLINT","MI",48506,43.0265077203851,-83.6648860784061,"TwoThousandTen",29000,2162,NA,29000,0,22420,3014,3,26,49,26
0,"3175 RICHFIELD RD","FLINT","MI",48506,43.0509549937505,-83.6486268417539,"TwoThousandTen",NA,870,NA,31800,0,22420,3007,3,120.06,49,26
0,"1132 WOODSIDE DR","FLINT","MI",48503,43.0153563260034,-83.6706193752212,"TwoThousandTen",29000,2162,NA,29000,0,22420,3023,3,30,49,26
0,"1001 E ATHERTON RD","FLINT","MI",48507,42.9892070957439,-83.657940719449,"TwoThousandTen",29000,2162,NA,29000,0,22420,2002,2,33,49,26
0,"3410 FENTON RD","FLINT","MI",48507,42.9915741805791,-83.6931287686298,"TwoThousandTen",29000,2162,NA,29000,0,22420,2028,2,135,49,26
0,"701 WELCH BLVD","FLINT","MI",48504,43.0305249947641,-83.7145965297592,"TwoThousandTen",29000,2162,NA,29000,0,22420,1002,1,12,49,26
0,"1718 ROSELAWN DR","FLINT","MI",48504,43.0594845806288,-83.7255551805556,"TwoThousandTen",29000,2162,NA,29000,0,22420,2001,2,5,49,26
0,"2502 NEBRASKA AVE","FLINT","MI",48506,43.0272684341674,-83.6577625761741,"TwoThousandTen",29000,2162,NA,29000,0,22420,5026,5,26,49,26
0,"3806 SUNRIDGE DR","FLINT","MI",48506,43.0491036582376,-83.6493554338327,"TwoThousandTen",29000,2162,NA,29000,0,22420,2004,2,24,49,26
0,"3007 HAMPSTEAD DR","FLINT","MI",48506,43.0674947922152,-83.6519303075315,"TwoThousandTen",29000,2162,NA,29000,0,22420,1002,1,19,49,26
0,"4107 MITCHELL DR","FLINT","MI",48506,43.0576786652569,-83.6333189893986,"TwoThousandTen",NA,870,NA,31800,0,22420,2001,2,120.06,49,26
0,"G3094 N CENTER RD","FLINT","MI",48506,43.051354,-83.637617,"TwoThousandTen",NA,870,NA,31800,0,22420,3000,3,120.06,49,26
0,"3453 RANGELEY ST APT 8","FLINT","MI",48503,43.0181498433862,-83.6402706990176,"TwoThousandTen",29000,2162,NA,29000,0,22420,2019,2,31,49,26
0,"5001 ALPHA WAY","FLINT","MI",48506,43.0609325041689,-83.6589402953556,"TwoThousandTen",29000,2162,NA,29000,0,22420,2000,2,19,49,26
0,"6075 N GENESEE RD","FLINT","MI",48506,43.0935773281868,-83.6172086058733,"TwoThousandTen",NA,870,NA,31800,0,22420,1003,1,120.07,49,26
0,"1055 RIVER FOREST DR","FLINT","MI",48532,43.0184413585818,-83.7463796214421,"TwoThousandTen",NA,870,NA,29020,0,22420,1003,1,109.11,49,26
0,"4008 OGEMA AVE","FLINT","MI",48507,42.9873726946765,-83.6611621497585,"TwoThousandTen",29000,2162,NA,29000,0,22420,2010,2,35,49,26
0,"3801 KENT ST","FLINT","MI",48503,43.0079043564392,-83.6364307270537,"TwoThousandTen",29000,2162,NA,29000,0,22420,1003,1,31,49,26
0,"4460 MEADOWBROOK DR","FLINT","MI",48506,43.05762296432,-83.6206357533018,"TwoThousandTen",NA,870,NA,31800,0,22420,1017,1,120.06,49,26
0,"3413 HUGGINS AVE","FLINT","MI",48506,43.0458447620518,-83.6418050623683,"TwoThousandTen",29000,2162,NA,29000,0,22420,3003,3,24,49,26
0,"2722 BEGOLE ST","FLINT","MI",48504,43.0318370025479,-83.7230269003735,"TwoThousandTen",29000,2162,NA,29000,0,22420,3013,3,12,49,26
0,"1710 INDIANA AVE","FLINT","MI",48506,43.0322548249787,-83.6675882462503,"TwoThousandTen",29000,2162,NA,29000,0,22420,3002,3,26,49,26
0,"1505 S FRANKLIN AVE","FLINT","MI",48503,43.0132124138449,-83.6647099163311,"TwoThousandTen",29000,2162,NA,29000,0,22420,3033,3,30,49,26
0,"1502 ILLINOIS AVE","FLINT","MI",48506,43.0314382692719,-83.6724190360171,"TwoThousandTen",29000,2162,NA,29000,0,22420,2010,2,26,49,26
0,"3829 CRAIG DR","FLINT","MI",48506,43.0447976768185,-83.6377806918085,"TwoThousandTen",29000,2162,NA,29000,0,22420,3006,3,24,49,26
0,"2605 TORRANCE AVE","FLINT","MI",48506,43.0388420030705,-83.656666245068,"TwoThousandTen",29000,2162,NA,29000,0,22420,3001,3,23,49,26
0,"508 SHEFFIELD AVE","FLINT","MI",48503,43.0102920110224,-83.7265172398351,"TwoThousandTen",29000,2162,NA,29000,0,22420,5007,5,16,49,26
0,"2405 MARYLAND AVE","FLINT","MI",48506,43.0405780598729,-83.6603360301192,"TwoThousandTen",29000,2162,NA,29000,0,22420,2022,2,23,49,26
0,"5412 DUPONT ST","FLINT","MI",48505,43.0627062898785,-83.7139107537341,"TwoThousandTen",29000,2162,NA,29000,0,22420,1010,1,4,49,26
0,"132 W JAMIESON ST","FLINT","MI",48505,43.0449005617603,-83.7051539222471,"TwoThousandTen",29000,2162,NA,29000,0,22420,1005,1,10,49,26
0,"1919 COLON ST","FLINT","MI",48506,43.0492434734206,-83.6649808547557,"TwoThousandTen",29000,2162,NA,29000,0,22420,2003,2,23,49,26
0,"3714 GRATIOT AVE","FLINT","MI",48503,43.0107604071869,-83.7324822050484,"TwoThousandTen",29000,2162,NA,29000,0,22420,4014,4,16,49,26
0,"4034 MILBOURNE AVE","FLINT","MI",48504,43.0509628994404,-83.717274812777,"TwoThousandTen",29000,2162,NA,29000,0,22420,2009,2,7,49,26
0,"3730 WHITTIER AVE","FLINT","MI",48506,43.0369931597053,-83.6396961500878,"TwoThousandTen",29000,2162,NA,29000,0,22420,3000,3,27,49,26
0,"1572 DUPONT ST","FLINT","MI",48504,43.0284957066869,-83.7128783555309,"TwoThousandTen",29000,2162,NA,29000,0,22420,1004,1,14,49,26
0,"2802 SLOAN ST","FLINT","MI",48504,43.0249987257419,-83.7293158839363,"TwoThousandTen",29000,2162,NA,29000,0,22420,2010,2,13,49,26
0,"2018 WOOD LN","FLINT","MI",48503,43.0048095462583,-83.6432212083039,"TwoThousandTen",29000,2162,NA,29000,0,22420,1012,1,31,49,26
0,"422 W DEWEY ST","FLINT","MI",48505,43.045589454703,-83.7098021700067,"TwoThousandTen",29000,2162,NA,29000,0,22420,1001,1,10,49,26
0,"1531 WALDMAN AVE","FLINT","MI",48507,42.9889670017881,-83.7006633948419,"TwoThousandTen",29000,2162,NA,29000,0,22420,1005,1,135,49,26
0,"3743 KENT ST","FLINT","MI",48503,43.0078733640728,-83.6380246201835,"TwoThousandTen",29000,2162,NA,29000,0,22420,1003,1,31,49,26
0,"2909 CHEROKEE AVE","FLINT","MI",48507,42.9959580309792,-83.6580572747226,"TwoThousandTen",29000,2162,NA,29000,0,22420,1022,1,33,49,26
0,"713 LELAND ST","FLINT","MI",48507,42.9872298204445,-83.6859646953483,"TwoThousandTen",29000,2162,NA,29000,0,22420,3010,3,40,49,26
0,"121 W JAMIESON ST","FLINT","MI",48505,43.0447247950236,-83.7049496305167,"TwoThousandTen",29000,2162,NA,29000,0,22420,1006,1,10,49,26
0,"1939 PENBROOK LN","FLINT","MI",48507,42.9873177003911,-83.7112609344311,"TwoThousandTen",29000,2162,NA,29000,0,22420,5008,5,135,49,26
0,"2710 DUPONT ST","FLINT","MI",48504,43.0408159362382,-83.7131918266457,"TwoThousandTen",29000,2162,NA,29000,0,22420,2002,2,10,49,26
0,"452 S SAGINAW ST APT 403","FLINT","MI",48502,43.0162618891796,-83.6910706016519,"TwoThousandTen",29000,2162,NA,29000,0,22420,2070,2,28,49,26
0,"1305 STOCKER AVE","FLINT","MI",48503,43.0007688339517,-83.7291494869006,"TwoThousandTen",29000,2162,NA,29000,0,22420,4009,4,36,49,26
0,"3314 DEARBORN AVE","FLINT","MI",48507,42.9929758549622,-83.6601858245569,"TwoThousandTen",29000,2162,NA,29000,0,22420,2005,2,33,49,26
0,"3508 HUGGINS AVE","FLINT","MI",48506,43.0465062358789,-83.6416551558657,"TwoThousandTen",29000,2162,NA,29000,0,22420,3006,3,24,49,26
0,"3748 DAKOTA AVE","FLINT","MI",48506,43.0416341164188,-83.6392508890466,"TwoThousandTen",29000,2162,NA,29000,0,22420,2003,2,27,49,26
0,"519 CHALMERS ST","FLINT","MI",48503,43.0218450493923,-83.6570593442424,"TwoThousandTen",29000,2162,NA,29000,0,22420,2011,2,30,49,26
0,"1039 VICTORIA AVE","FLINT","MI",48507,42.9930471787992,-83.6936750881182,"TwoThousandTen",29000,2162,NA,29000,0,22420,2026,2,135,49,26
0,"3728 WORCHESTER DR","FLINT","MI",48503,43.0092704979295,-83.6389764618734,"TwoThousandTen",29000,2162,NA,29000,0,22420,1004,1,31,49,26
0,"2006 BARKS ST","FLINT","MI",48503,43.0057438344593,-83.660775979751,"TwoThousandTen",29000,2162,NA,29000,0,22420,3018,3,32,49,26
0,"624 W STEWART AVE","FLINT","MI",48505,43.0541479763068,-83.7120832550482,"TwoThousandTen",29000,2162,NA,29000,0,22420,1008,1,6,49,26
0,"705 CRAWFORD ST","FLINT","MI",48507,42.9864878204007,-83.68574521492,"TwoThousandTen",29000,2162,NA,29000,0,22420,3015,3,40,49,26
0,"723 LOCHHEAD AVE","FLINT","MI",48507,42.9851600679146,-83.6607398356944,"TwoThousandTen",29000,2162,NA,29000,0,22420,3001,3,35,49,26
0,"3809 PARK FOREST DR","FLINT","MI",48507,42.9876339796266,-83.7113081673643,"TwoThousandTen",29000,2162,NA,29000,0,22420,5008,5,135,49,26
0,"626 LETA AVE","FLINT","MI",48507,42.9865437800567,-83.6625540397334,"TwoThousandTen",29000,2162,NA,29000,0,22420,2011,2,35,49,26
0,"1501 WALDMAN AVE","FLINT","MI",48507,42.9889686071393,-83.7002034617314,"TwoThousandTen",29000,2162,NA,29000,0,22420,1005,1,135,49,26
0,"3114 IROQUOIS AVE","FLINT","MI",48505,43.0440119457477,-83.7108322405035,"TwoThousandTen",29000,2162,NA,29000,0,22420,1007,1,10,49,26
0,"1311 W PATERSON ST","FLINT","MI",48504,43.0341934139182,-83.7205614268378,"TwoThousandTen",29000,2162,NA,29000,0,22420,4012,4,9,49,26
0,"218 W LINSEY BLVD","FLINT","MI",48503,42.9980326554956,-83.679593597938,"TwoThousandTen",29000,2162,NA,29000,0,22420,2015,2,38,49,26
0,"2029 SEYMOUR AVE","FLINT","MI",48503,43.0052242392378,-83.6617051495878,"TwoThousandTen",29000,2162,NA,29000,0,22420,3018,3,32,49,26
0,"14 BIRCH CREST DR","FLINT","MI",48504,43.0730570853512,-83.7588553150055,"TwoThousandTen",NA,870,NA,55980,0,22420,2014,2,105.01,49,26
0,"1601 ARLINGTON AVE","FLINT","MI",48506,43.0309866416443,-83.6631740222602,"TwoThousandTen",29000,2162,NA,29000,0,22420,4004,4,26,49,26
0,"212 W PATERSON ST","FLINT","MI",48503,43.0333213544525,-83.7061889092168,"TwoThousandTen",29000,2162,NA,29000,0,22420,4011,4,10,49,26
0,"221 E MOORE ST","FLINT","MI",48505,43.0534223042677,-83.7016567996121,"TwoThousandTen",29000,2162,NA,29000,0,22420,2002,2,8,49,26
0,"1830 WHITTLESEY ST","FLINT","MI",48503,43.0088581818596,-83.6598009435372,"TwoThousandTen",29000,2162,NA,29000,0,22420,3010,3,32,49,26
0,"815 EAST ST APT 3","FLINT","MI",48503,43.012315,-83.69206,"TwoThousandTen",29000,2162,NA,29000,0,22420,2091,2,28,49,26
0,"5481 SUGAR BUSH LN","FLINT","MI",48532,43.0218706113685,-83.7910750395983,"TwoThousandTen",NA,870,NA,29020,0,22420,4002,4,108.1,49,26
0,"2301 CANNIFF ST","FLINT","MI",48504,43.0552820304348,-83.7308146095276,"TwoThousandTen",29000,2162,NA,29000,0,22420,1007,1,5,49,26
0,"2841 HILLCREST AVE","FLINT","MI",48507,42.9969040147535,-83.6619544418837,"TwoThousandTen",29000,2162,NA,29000,0,22420,1019,1,33,49,26
0,"313 LETA AVE","FLINT","MI",48507,42.9866492574,-83.6695999403605,"TwoThousandTen",29000,2162,NA,29000,0,22420,2006,2,35,49,26
0,"634 W HOME AVE","FLINT","MI",48505,43.0672022265583,-83.7130296936104,"TwoThousandTen",29000,2162,NA,29000,0,22420,1001,1,4,49,26
0,"1035 CRAWFORD ST","FLINT","MI",48507,42.9859789049183,-83.6934561549661,"TwoThousandTen",29000,2162,NA,29000,0,22420,3008,3,135,49,26
0,"1299 W CASS AVE","FLINT","MI",48505,43.081380937447,-83.7054178671054,"TwoThousandTen",6820,2162,NA,55980,0,22420,4008,4,103.04,49,26
0,"1610 NEW YORK AVE","FLINT","MI",48506,43.0388823222927,-83.6702024489833,"TwoThousandTen",29000,2162,NA,29000,0,22420,3010,3,22,49,26
0,"3617 N TERM ST","FLINT","MI",48506,43.0472828305535,-83.6446389301761,"TwoThousandTen",29000,2162,NA,29000,0,22420,3004,3,24,49,26
0,"3525 CHAMBERS ST","FLINT","MI",48507,42.9914320332918,-83.6477463712519,"TwoThousandTen",29000,2162,NA,29000,0,22420,2020,2,34,49,26
0,"2334 KELLAR AVE","FLINT","MI",48504,43.0367498014828,-83.7287340427605,"TwoThousandTen",29000,2162,NA,29000,0,22420,4006,4,9,49,26
0,"1647 ILLINOIS AVE","FLINT","MI",48506,43.0316937627677,-83.6690399238601,"TwoThousandTen",29000,2162,NA,29000,0,22420,2016,2,26,49,26
0,"706 VERMILYA AVE","FLINT","MI",48507,42.9917533279922,-83.6860962295853,"TwoThousandTen",29000,2162,NA,29000,0,22420,2012,2,40,49,26
0,"1105 NEUBERT AVE","FLINT","MI",48507,42.9918641594349,-83.6947316625271,"TwoThousandTen",29000,2162,NA,29000,0,22420,2028,2,135,49,26
0,"2004 BECKER ST","FLINT","MI",48503,43.005189286727,-83.7123871974623,"TwoThousandTen",29000,2162,NA,29000,0,22420,1001,1,37,49,26
0,"3401 COMANCHE AVE","FLINT","MI",48507,42.9923506711893,-83.6589361845594,"TwoThousandTen",29000,2162,NA,29000,0,22420,2003,2,33,49,26
0,"616 WALDMAN AVE","FLINT","MI",48507,42.9896550050274,-83.6836821510158,"TwoThousandTen",29000,2162,NA,29000,0,22420,2026,2,40,49,26
0,"4264 SUGAR MAPLE RUN","FLINT","MI",48506,43.051354,-83.637617,"TwoThousandTen",NA,870,NA,31800,0,22420,3000,3,120.06,49,26
0,"4500 S SAGINAW ST","FLINT","MI",48507,43.0560242343657,-83.6936842160595,"TwoThousandTen",29000,2162,NA,29000,0,22420,1038,1,20,49,26
0,"2919 MEISNER AVE","FLINT","MI",48506,43.049397427912,-83.6537629873804,"TwoThousandTen",29000,2162,NA,29000,0,22420,1011,1,24,49,26
0,"2919 MEISNER AVE","FLINT","MI",48506,43.049397427912,-83.6537629873804,"TwoThousandTen",29000,2162,NA,29000,0,22420,1011,1,24,49,26
0,"3009 OKLAHOMA AVE","FLINT","MI",48506,43.0420946625235,-83.6521986634726,"TwoThousandTen",29000,2162,NA,29000,0,22420,1001,1,27,49,26
0,"2001 N CENTER RD APT 218","FLINT","MI",48506,43.0342397218115,-83.6354915412456,"TwoThousandTen",29000,2162,NA,29000,0,22420,3006,3,27,49,26
0,"1398 HAMMERBERG CT","FLINT","MI",48507,42.9746571943438,-83.7046138935602,"TwoThousandTen",NA,870,NA,29020,0,22420,3020,3,110.1,49,26
0,"2021 CHELAN ST","FLINT","MI",48503,43.0055028951713,-83.6583211579263,"TwoThousandTen",29000,2162,NA,29000,0,22420,3016,3,32,49,26
0,"1820 KENT ST","FLINT","MI",48503,43.007335278499,-83.6605337685001,"TwoThousandTen",29000,2162,NA,29000,0,22420,3013,3,32,49,26
0,"3519 DAKOTA AVE","FLINT","MI",48506,43.0417145272647,-83.6428076544475,"TwoThousandTen",29000,2162,NA,29000,0,22420,2001,2,27,49,26
0,"1522 BERRYWOOD LN","FLINT","MI",48507,42.9872032352685,-83.6999386655446,"TwoThousandTen",29000,2162,NA,29000,0,22420,4000,4,135,49,26
0,"3726 RICHFIELD RD","FLINT","MI",48506,43.0509078217099,-83.6402381881307,"TwoThousandTen",29000,2162,NA,29000,0,22420,3000,3,24,49,26
0,"1826 PENBROOK LN","FLINT","MI",48507,42.970942,-83.703232,"TwoThousandTen",NA,870,NA,29020,0,22420,4001,4,110.1,49,26
0,"4036 MANN HALL AVE","FLINT","MI",48532,43.0054441347326,-83.7400646642132,"TwoThousandTen",29000,2162,NA,29000,0,22420,1005,1,36,49,26
0,"2820 CLEMENT ST","FLINT","MI",48504,43.0303089053778,-83.7258614332327,"TwoThousandTen",29000,2162,NA,29000,0,22420,3005,3,12,49,26
0,"5013 ALPHA WAY","FLINT","MI",48506,43.0609552185302,-83.6588134604144,"TwoThousandTen",29000,2162,NA,29000,0,22420,2000,2,19,49,26
0,"2409 OKLAHOMA AVE","FLINT","MI",48506,43.0421285542375,-83.660270316012,"TwoThousandTen",29000,2162,NA,29000,0,22420,2014,2,23,49,26
0,"3601 LEITH ST","FLINT","MI",48506,43.0429516626039,-83.6418061682528,"TwoThousandTen",29000,2162,NA,29000,0,22420,3007,3,24,49,26
0,"3127 COLORADO AVE","FLINT","MI",48506,43.0450373962358,-83.6498609701519,"TwoThousandTen",29000,2162,NA,29000,0,22420,2007,2,24,49,26
0,"309 W FLINT PARK BLVD","FLINT","MI",48505,43.0558326838531,-83.7073758980197,"TwoThousandTen",29000,2162,NA,29000,0,22420,2007,2,6,49,26
0,"3322 HERRICK ST","FLINT","MI",48503,42.9984204549355,-83.730340377523,"TwoThousandTen",29000,2162,NA,29000,0,22420,4017,4,36,49,26
0,"4020 N DORT HWY","FLINT","MI",48506,43.0514845871915,-83.6637563970169,"TwoThousandTen",29000,2162,NA,29000,0,22420,3031,3,19,49,26
0,"3842 MARMION AVE","FLINT","MI",48506,43.0323401817327,-83.6373349307305,"TwoThousandTen",29000,2162,NA,29000,0,22420,4023,4,27,49,26
0,"1236 SOMERSET LN","FLINT","MI",48503,43.0152306171414,-83.6369300141993,"TwoThousandTen",29000,2162,NA,29000,0,22420,2031,2,31,49,26
0,"3221 N DORT HWY","FLINT","MI",48506,43.0436629749417,-83.6574006881542,"TwoThousandTen",29000,2162,NA,29000,0,22420,2002,2,23,49,26
0,"3405 BENNETT AVE","FLINT","MI",48506,43.0360344956426,-83.6441026516553,"TwoThousandTen",29000,2162,NA,29000,0,22420,3002,3,27,49,26
0,"3712 TWILIGHT DR","FLINT","MI",48506,43.0480059282396,-83.6482834593838,"TwoThousandTen",29000,2162,NA,29000,0,22420,2002,2,24,49,26
0,"2420 PLAINFIELD AVE","FLINT","MI",48506,43.0585737783559,-83.6599042258846,"TwoThousandTen",29000,2162,NA,29000,0,22420,2000,2,19,49,26
0,"3914 SENECA ST","FLINT","MI",48504,43.0498050859372,-83.7306002636419,"TwoThousandTen",29000,2162,NA,29000,0,22420,4006,4,7,49,26
0,"710 AVON ST","FLINT","MI",48503,43.0181430349862,-83.6791871111014,"TwoThousandTen",29000,2162,NA,29000,0,22420,1008,1,29,49,26
0,"363 E PULASKI AVE","FLINT","MI",48505,43.0602915866004,-83.6995778503195,"TwoThousandTen",29000,2162,NA,29000,0,22420,4000,4,6,49,26
0,"3807 LIPPINCOTT BLVD APT 6","FLINT","MI",48507,43.0041951066357,-83.6368896895954,"TwoThousandTen",29000,2162,NA,29000,0,22420,1017,1,31,49,26
0,"1547 E ATHERTON RD","FLINT","MI",48507,42.9893139667345,-83.6496927359571,"TwoThousandTen",29000,2162,NA,29000,0,22420,2005,2,34,49,26
0,"3701 PENBROOK LN APT 12","FLINT","MI",48507,42.9898214042164,-83.7112372206606,"TwoThousandTen",29000,2162,NA,29000,0,22420,2041,2,135,49,26
0,"3401 DEARBORN AVE","FLINT","MI",48507,42.9964430208032,-83.6607164470872,"TwoThousandTen",29000,2162,NA,29000,0,22420,1019,1,33,49,26
0,"1606 LOYOLA DR","FLINT","MI",48503,43.0312984820139,-83.6902559501588,"TwoThousandTen",29000,2162,NA,29000,0,22420,1021,1,136,49,26
0,"3119 COLORADO AVE","FLINT","MI",48506,43.0450348635725,-83.6500629802021,"TwoThousandTen",29000,2162,NA,29000,0,22420,2007,2,24,49,26
0,"1011 SOUTHLAWN AVE","FLINT","MI",48507,42.9878411750831,-83.6578293551549,"TwoThousandTen",29000,2162,NA,29000,0,22420,3004,3,35,49,26
0,"3715 LORRAINE AVE","FLINT","MI",48506,43.0303133192719,-83.6398449677849,"TwoThousandTen",29000,2162,NA,29000,0,22420,4026,4,27,49,26
0,"2927 NATHAN AVE","FLINT","MI",48506,43.0501006494769,-83.653551484745,"TwoThousandTen",29000,2162,NA,29000,0,22420,1001,1,24,49,26
0,"5016 DELTA DR","FLINT","MI",48506,43.0602348123304,-83.6517825529459,"TwoThousandTen",29000,2162,NA,29000,0,22420,3022,3,19,49,26
0,"3714 COMANCHE AVE","FLINT","MI",48507,42.9898426251166,-83.659042437846,"TwoThousandTen",29000,2162,NA,29000,0,22420,2007,2,33,49,26
0,"755 E PASADENA AVE","FLINT","MI",48505,43.0470048064267,-83.6919824231704,"TwoThousandTen",29000,2162,NA,29000,0,22420,2015,2,20,49,26
0,"1325 LEISURE DR","FLINT","MI",48507,42.9503934462897,-83.698822655567,"TwoThousandTen",NA,870,NA,56160,0,22420,2010,2,129.05,49,26
0,"2624 CHICAGO BLVD","FLINT","MI",48503,43.0003547130036,-83.7202251481171,"TwoThousandTen",29000,2162,NA,29000,0,22420,4013,4,37,49,26
0,"2121 DWIGHT AVE","FLINT","MI",48503,43.0031070472212,-83.6717283000791,"TwoThousandTen",29000,2162,NA,29000,0,22420,4011,4,32,49,26
0,"2737 SWAYZE ST","FLINT","MI",48503,43.0018329178848,-83.7235158917486,"TwoThousandTen",29000,2162,NA,29000,0,22420,4014,4,36,49,26
0,"3414 DEARBORN AVE","FLINT","MI",48507,42.9922273599789,-83.6601640854264,"TwoThousandTen",29000,2162,NA,29000,0,22420,2005,2,33,49,26
0,"2030 WOOD LN","FLINT","MI",48503,43.0047037684785,-83.6432185416372,"TwoThousandTen",29000,2162,NA,29000,0,22420,1012,1,31,49,26
0,"3822 WESTERN RD","FLINT","MI",48506,43.0487110755392,-83.6552703811439,"TwoThousandTen",29000,2162,NA,29000,0,22420,1002,1,24,49,26
0,"2808 WINDRUSH PASS","FLINT","MI",48506,43.0642272081304,-83.655458968302,"TwoThousandTen",29000,2162,NA,29000,0,22420,1003,1,19,49,26
0,"652 INGLESIDE AVE","FLINT","MI",48507,42.9838368891093,-83.6843333288609,"TwoThousandTen",29000,2162,NA,29000,0,22420,4008,4,40,49,26
0,"2100 CADILLAC ST","FLINT","MI",48504,43.0188198839207,-83.7179960490706,"TwoThousandTen",29000,2162,NA,29000,0,22420,2007,2,16,49,26
0,"1402 CLANCY AVE","FLINT","MI",48503,43.0000767456195,-83.7249456093419,"TwoThousandTen",29000,2162,NA,29000,0,22420,4012,4,36,49,26
0,"3129 MALLERY ST","FLINT","MI",48504,43.0336143999692,-83.7317865072518,"TwoThousandTen",29000,2162,NA,29000,0,22420,2016,2,12,49,26
0,"4625 MILTON DR","FLINT","MI",48507,42.9846223116917,-83.6712524667332,"TwoThousandTen",29000,2162,NA,29000,0,22420,1006,1,35,49,26
0,"3347 CHEYENNE AVE","FLINT","MI",48529,42.9800608316223,-83.6553222389035,"TwoThousandTen",12060,2162,NA,12060,0,22420,1001,1,113.02,49,26
0,"1510 GREENBROOK LN","FLINT","MI",48507,42.9818108314284,-83.6991815896241,"TwoThousandTen",29000,2162,NA,29000,0,22420,5010,5,135,49,26
0,"501 GREENFIELD AVE","FLINT","MI",48503,43.0220406484647,-83.6581088188466,"TwoThousandTen",29000,2162,NA,29000,0,22420,2015,2,30,49,26
0,"2817 STEVENSON ST","FLINT","MI",48504,43.0268423848714,-83.7280708740297,"TwoThousandTen",29000,2162,NA,29000,0,22420,2006,2,13,49,26
0,"854 INGLESIDE AVE","FLINT","MI",48507,42.9837459196763,-83.68929291994,"TwoThousandTen",29000,2162,NA,29000,0,22420,4010,4,40,49,26
0,"910 DELL AVE","FLINT","MI",48507,42.9842384561313,-83.6586039418835,"TwoThousandTen",29000,2162,NA,29000,0,22420,3008,3,35,49,26
0,"3209 YALE ST","FLINT","MI",48503,42.9952077679974,-83.7280766648275,"TwoThousandTen",29000,2162,NA,29000,0,22420,5010,5,36,49,26
0,"6606 BELLTREE LN","FLINT","MI",48504,43.0706743164241,-83.7244730532955,"TwoThousandTen",29000,2162,NA,29000,0,22420,1012,1,1,49,26
0,"700 E COURT ST APT 304","FLINT","MI",48503,43.0159463931824,-83.6801186085196,"TwoThousandTen",29000,2162,NA,29000,0,22420,2006,2,29,49,26
0,"209 W LORADO AVE","FLINT","MI",48505,43.0707818090965,-83.7072493579299,"TwoThousandTen",29000,2162,NA,29000,0,22420,3005,3,2,49,26
